0.4,0.4
0,1
0.0397,0.9972
0.0614,0.9943
0.0798,0.9914
0.1011,0.9872
0.1166,0.9839
0.1374,0.9775
0.1619,0.9691
0.1876,0.9592
0.2033,0.9526
0.2158,0.9479
0.2348,0.9404
0.2558,0.9298
0.2841,0.9176
0.3085,0.9035
0.3295,0.8947
0.3477,0.8858
0.3673,0.8759
0.3895,0.8643
0.4064,0.8551
0.4296,0.8426
0.4483,0.8322
0.4661,0.8224
0.483,0.813
0.4999,0.8035
0.5189,0.7946
0.5328,0.7845
0.5515,0.7741
0.5702,0.7643
0.5916,0.7529
0.6067,0.7454
0.6245,0.7358
0.6423,0.7262
0.6601,0.7168
0.6788,0.7071
0.6984,0.6982
0.7188,0.6883
0.7376,0.679
0.7572,0.6695
0.7768,0.6597
0.7968,0.6511
0.8136,0.6425
0.8295,0.6338
0.8489,0.6254
0.9015,0.6019
0.9157,0.5953
0.9378,0.5861
0.9546,0.5787
0.9745,0.5705
0.9901,0.5628
1,0.559
