25,25
0,35
0.0065,34.5868
0.0159,34.2035
0.027,33.7247
0.0448,33.1584
0.0601,32.667
0.0755,32.1546
0.1007,31.4691
0.1272,30.6461
0.1465,30.1406
0.1633,29.7631
0.1801,29.3633
0.1969,29.0056
0.2137,28.6647
0.2305,28.3213
0.2474,28.0383
0.2642,27.8334
0.2811,27.5161
0.2979,27.1949
0.3148,27.0403
0.3317,26.835
0.3484,26.5642
0.3654,26.3426
0.3823,26.1255
0.3992,26.0008
0.4161,25.791
0.4329,25.5833
0.4498,25.3877
0.4635,25.2577
0.4836,25.057
0.5005,24.9193
0.5174,24.7367
0.5343,24.5827
0.5512,24.4184
0.5681,24.2645
0.585,24.1085
0.6023,24.0273
0.6189,23.9186
0.6358,23.7571
0.6527,23.6198
0.6696,23.4867
0.6865,23.3557
0.7034,23.2112
0.7204,23.0749
0.7373,22.9835
0.7557,22.8547
0.7711,22.7006
0.788,22.5758
0.8049,22.4365
0.8219,22.3263
0.8388,22.2008
0.8557,22.0605
0.8726,21.9728
0.8896,21.9167
0.9065,21.7585
0.9234,21.6339
0.9403,21.5216
0.9572,21.4135
0.9742,21.2672
0.9911,21.1935
1.0006,21.1699
