45,45
0,35
0.0111,34.5741
0.0208,34.2748
0.0387,33.8032
0.0622,33.2447
0.0849,32.6761
0.1095,32.1382
0.1323,31.6537
0.1618,31.0818
0.1861,30.6598
0.2149,30.1934
0.2448,29.7897
0.2646,29.5172
0.2871,29.2327
0.309,29.0117
0.3273,28.8135
0.3506,28.6444
0.3704,28.5086
0.4051,28.292
0.4468,28.1035
0.4801,28.0244
0.5297,27.9163
0.5782,27.8403
0.6196,27.8097
0.6668,27.7449
0.7118,27.6917
0.7461,27.6646
0.8046,27.6574
0.8681,27.6058
0.9187,27.5498
0.9687,27.5362
1.0002,27.521
