0,0
0,1
0.0261,0.9959
0.062,0.9906
0.0978,0.982
0.1336,0.9692
0.1521,0.962
0.1758,0.9511
0.1989,0.9394
0.2157,0.9299
0.2371,0.918
0.251,0.9093
0.2825,0.8931
0.3066,0.8788
0.3224,0.8688
0.3395,0.8578
0.3518,0.8488
0.3657,0.8407
0.3756,0.8331
0.3875,0.825
0.3952,0.8177
0.4097,0.8096
0.4219,0.8012
0.4366,0.7927
0.4487,0.7846
0.4649,0.7747
0.4809,0.7647
0.4974,0.7543
0.5147,0.7442
0.529,0.7353
0.5486,0.7231
0.5655,0.7129
0.5833,0.7026
0.6007,0.6938
0.6171,0.6841
0.6441,0.6697
0.658,0.6613
0.6758,0.6515
0.6952,0.6423
0.7122,0.6332
0.7292,0.6234
0.7479,0.6135
0.7627,0.6055
0.7836,0.5959
0.7998,0.5879
0.8134,0.5797
0.8316,0.5718
0.8494,0.5621
0.8676,0.5539
0.9278,0.5288
0.9474,0.5215
0.9795,0.5098
0.9998,0.5024
